Time,Temperature,Humidity,Pressure,SoundLvL
1716886623154962283,22.29,991.31,47.96,-63.52
1716886623240069731,22.28,991.33,47.94,-63.44
1716886623346686554,22.29,991.34,47.98,-64.29
1716886623442659262,22.28,991.27,47.97,-69.58
1716886623549383741,22.28,991.33,47.94,-68.54
1716886623645499991,22.27,991.32,47.97,-63.07
1716886623741393897,22.27,991.32,47.96,-60.72
1716886623848162439,22.27,991.35,47.96,-49.27
1716886623943976814,22.28,991.35,47.97,-48.32
1716886624040013324,22.29,991.31,47.99,-62.21
1716886624146467387,22.27,991.36,47.97,-66.04
1716886624242482699,22.28,991.33,47.98,-69.11
1716886624349248949,22.28,991.28,47.97,-70.00
1716886624434563897,22.28,991.28,47.96,-70.53
1716886624541288064,22.27,991.32,47.98,-70.12
1716886624647966918,22.27,991.40,47.97,-68.00
1716886624744430199,22.27,991.35,47.99,-53.86
1716886624840517491,22.28,991.33,47.99,-57.62
1716886624947006918,22.28,991.33,47.99,-64.65
1716886625043046605,22.28,991.33,48.00,-66.35
1716886625149648376,22.27,991.37,48.00,-58.27
1716886625234847074,22.27,991.35,48.00,-66.86
1716886625341652438,22.27,991.29,48.02,-68.19
1716886625448221188,22.28,991.38,48.01,-67.83
1716886625543902647,22.27,991.29,47.99,-64.58
1716886625650392126,22.28,991.33,48.00,-67.52
1716886625735790563,22.27,991.32,48.01,-68.93
1716886625842085667,22.27,991.35,48.02,-64.95
1716886625949077959,22.28,991.35,48.02,-69.18
1716886626044837230,22.27,991.40,48.01,-69.16
1716886626140791032,22.28,991.35,48.01,-67.20
1716887246072261333,22.28,991.30,47.94,-68.11
1716887246167395447,22.29,991.32,47.93,-67.21
1716887246273764822,22.29,991.27,47.96,-64.88
1716887246369668989,22.30,991.30,47.94,-69.96
1716887246475974197,22.32,991.28,47.96,-59.91
1716887246571883624,22.31,991.21,47.93,-54.99
1716887246667609614,22.31,991.22,47.94,-61.39
1716887246774267426,22.32,991.33,47.93,-54.29
1716887246871653624,22.30,991.28,47.94,-55.03
1716887246967868312,22.32,991.37,47.94,-58.54
1716887247074617999,22.30,991.26,47.95,-64.58
1716887247170079509,22.31,991.25,47.94,-63.36
1716887247276523468,22.31,991.33,47.93,-60.40
1716887247361766489,22.30,991.26,47.94,-60.18
1716887247467939770,22.32,991.28,47.94,-55.52
1716887247574545238,22.32,991.31,47.93,-57.19
1716887247670354353,22.32,991.31,47.94,-64.87
1716887247776831853,22.32,991.32,47.95,-66.92
1716887247872531072,22.30,991.30,47.95,-66.69
1716887247968513415,22.31,991.33,47.96,-57.24
1716887248074832113,22.32,991.28,47.95,-68.22
1716887248170787686,22.31,991.27,47.96,-69.13
1716887248266285238,22.31,991.27,47.96,-69.41
1716887248372603728,22.32,991.31,47.94,-70.25
1716887248468237686,22.32,991.31,47.95,-37.30
1716887248574780811,22.32,991.29,47.94,-69.66
1716887248659727426,22.31,991.33,47.95,-58.84
1716887248765731644,22.30,991.25,47.95,-55.11
1716887248872075863,22.30,991.30,47.94,-67.51
1716887248967795134,22.32,991.36,47.95,-63.50
1716887249063846332,22.30,991.36,47.96,-56.28
1716887249170087894,22.29,991.30,47.96,-66.90
1716887249266007009,22.30,991.28,47.94,-64.11
1716887249372450550,22.30,991.28,47.96,-58.38
1716887249457390342,22.29,991.30,47.94,-61.05
1716887249563898363,22.30,991.28,47.94,-61.93
1716887249670513779,22.29,991.24,47.96,-54.30
1716887249766109196,22.29,991.29,47.96,-58.33
1716887249872515133,22.30,991.25,47.94,-57.43
1716887249957638675,22.29,991.23,47.93,-56.56
1716887250063922373,22.29,991.23,47.93,-66.24
1716887250170342946,22.29,991.30,47.93,-65.56
1716887250266038831,22.28,991.31,47.93,-68.99
1716887250362019508,22.28,991.33,47.92,-69.06
1716887250457916592,22.28,991.25,47.93,-66.97
1716887250563779925,22.28,991.23,47.94,-63.48
1716887250670177946,22.29,991.30,47.93,-49.10
1716887250755170654,22.28,991.31,47.93,-56.06
1716887250861990550,22.29,991.26,47.93,-50.16
1716887250967653831,22.29,991.34,47.93,-52.97
1716887251063506695,22.29,991.27,47.93,-60.02
1716887251159149716,22.29,991.31,47.93,-51.90
1716887251254886070,22.29,991.24,47.93,-55.92
1716887251361151487,22.29,991.34,47.95,-55.31
1716887251467700393,22.29,991.23,47.96,-61.41
1716887251553297268,22.29,991.23,47.95,-60.32
1716887251659427789,22.29,991.34,47.96,-64.85
1716887251755963466,22.29,991.31,47.94,-65.87
1716887251861461695,22.28,991.33,47.94,-67.34
1716887251968196122,22.29,991.32,47.94,-67.77
1716887252053595393,22.29,991.26,47.94,-59.55
1716887252159951330,22.29,991.30,47.94,-66.92
1716887252266240028,22.29,991.30,47.94,-67.74
1716887252361176851,22.29,991.29,47.96,-68.53
1716887252457253257,22.28,991.27,47.93,-65.50
1716887252553017632,22.29,991.29,47.98,-61.35
1716887252659491695,22.28,991.28,47.97,-60.36
1716887252765988622,22.28,991.28,47.96,-61.85
1716887252850838882,22.29,991.35,47.97,-53.59
1716887252957210080,22.29,991.23,47.97,-50.36
1716887253053088101,22.29,991.27,47.97,-61.92
1716887253159634663,22.28,991.28,47.97,-66.73
1716887253255559247,22.29,991.27,47.97,-65.47
1716887253351296382,22.29,991.29,47.98,-63.77
1716887253457979767,22.29,991.29,47.98,-66.64
1716887253553755653,22.29,991.26,47.99,-66.63
1716887253649745028,22.29,991.34,48.00,-68.75
1716887253756203517,22.29,991.31,48.00,-61.29
1716887253851904715,22.29,991.34,47.99,-67.82
1716887253958502580,22.28,991.30,48.00,-65.39
1716887254065056434,22.28,991.27,48.00,-59.22
1716887254150267736,22.29,991.30,48.02,-49.32
1716887254256819715,22.29,991.26,48.00,-69.46
1716887254352697944,22.29,991.30,48.01,-59.57
1716887254459488413,22.28,991.33,48.01,-61.88
1716887254555206798,22.29,991.31,48.01,-61.63
1716887254651188465,22.29,991.30,48.01,-62.34
1716887254757841277,22.29,991.32,48.01,-63.24
1716887254853869871,22.29,991.29,48.02,-64.05
1716887254949669454,22.29,991.23,48.00,-55.33
1716887255056211329,22.29,991.26,48.02,-66.68
1716887255151887423,22.28,991.25,48.00,-60.25
1716887255258554142,22.29,991.29,48.03,-64.99
1716887255354212996,22.29,991.30,48.01,-68.02
1716887255450052110,22.29,991.27,48.04,-67.54
1716887255556313933,22.29,991.31,48.01,-67.92
1716887255652072631,22.29,991.29,48.03,-49.99
1716887255747861329,22.29,991.24,48.02,-60.57
1716887255854299767,22.28,991.31,48.03,-52.50
1716887255950084975,22.29,991.29,48.02,-56.66
1716887256056362683,22.29,991.29,48.01,-63.18
1716887256141847527,22.29,991.29,48.03,-49.19
1716887256248185443,22.29,991.29,48.00,-56.02
1716887256354384193,22.29,991.26,48.01,-67.59
1716887256450225495,22.30,991.30,48.03,-58.26
1716887256556561120,22.30,991.36,48.01,-67.39
1716887256652250495,22.29,991.31,48.00,-67.26
1716887256748841120,22.29,991.32,48.01,-61.85
1716887256855050235,22.30,991.36,48.00,-68.80
1716887256950406797,22.30,991.33,48.00,-70.54
1716887257046135704,22.29,991.30,48.01,-69.51
1716887257152540704,22.29,991.30,48.01,-69.34
1716887257248415026,22.30,991.28,48.01,-70.54
1716887257355333516,22.30,991.30,48.01,-52.82
1716887257440486953,22.29,991.35,48.01,-70.16
1716887257547223672,22.31,991.27,48.03,-57.36
1716887257653507110,22.29,991.30,48.02,-66.57
1716887257749552005,22.29,991.27,48.00,-68.25
1716887257844847474,22.30,991.25,48.03,-68.45
1716887257940743672,22.29,991.27,48.01,-68.44
1716887258047371589,22.29,991.30,48.03,-69.45
1716887258153676901,22.29,991.27,48.02,-71.09
1716887258249488203,22.30,991.30,48.02,-64.30
1716887258345209349,22.30,991.31,48.01,-69.55
1716887258451808828,22.30,991.31,48.03,-70.33
1716887258548738828,22.31,991.30,48.02,-69.22
1716887258653870755,22.29,991.30,48.03,-70.76
1716887258739350026,22.29,991.30,48.00,-68.35
1716887258845923984,22.30,991.30,48.01,-66.76
1716887258952161380,22.29,991.27,48.00,-71.12
1716887259048093411,22.30,991.30,48.00,-66.90
1716887259143720390,22.29,991.19,47.99,-59.41
1716887259239961067,22.29,991.21,47.98,-63.91
1716887259346476380,22.30,991.17,47.99,-59.42
1716887259452931692,22.30,991.25,47.98,-64.46
1716887259538449453,22.29,991.32,47.98,-65.42
1716887259644976640,22.29,991.30,47.97,-42.01
1716887259751528723,22.29,991.27,47.97,-60.13
1716887259847486223,22.29,991.30,47.95,-66.55
1716887259954220702,22.29,991.29,47.94,-68.60
1716887260039420911,22.29,991.23,47.95,-70.35
1716887260146181484,22.29,991.27,47.96,-70.74
1716887260252546119,22.29,991.24,47.96,-71.25
1716887260348540911,22.30,991.28,47.95,-70.88
1716887260444561431,22.29,991.32,47.96,-69.57
1716887260540879296,22.28,991.28,47.95,-70.27
1716887260647885233,22.29,991.30,47.96,-70.19
1716887260754186119,22.30,991.30,47.94,-69.07
1716887260839271119,22.31,991.25,47.95,-68.89
1716887260945915285,22.29,991.21,47.94,-64.89
1716887261041959192,22.29,991.26,47.96,-64.54
1716887261148677994,22.30,991.28,47.94,-65.05
1716887261244720389,22.30,991.30,47.96,-41.29
1716887261340846639,22.29,991.24,47.94,-57.43
1716887261447546379,22.30,991.28,47.94,-62.93
1716887261554249035,22.29,991.32,47.95,-27.28
1716887261639560806,22.30,991.28,47.96,-46.10
1716887261746268462,22.30,991.28,47.96,-59.85
1716887261842369295,22.29,991.30,47.93,-63.61
1716887261949044556,22.29,991.30,47.95,-64.85
1716887262055592160,22.29,991.24,47.94,-68.01
1716887262141105754,22.30,991.22,47.96,-69.33
1716887262247712472,22.29,991.32,47.94,-66.88
1716887262343898097,22.29,991.31,47.93,-68.99
1716887262450583358,22.29,991.23,47.92,-69.90
1716887262546663722,22.29,991.27,47.92,-69.91
1716887262642412629,22.29,991.21,47.93,-71.01
1716887262748861378,22.30,991.31,47.93,-71.40
1716887262855952576,22.30,991.31,47.96,-70.56
1716887262941157212,22.29,991.29,47.95,-69.59
1716887263048062524,22.29,991.30,47.94,-69.70
1716887263143906847,22.29,991.24,47.96,-67.44
1716887263250779660,22.30,991.20,47.96,-67.54
1716887263346863201,22.29,991.24,47.94,-64.94
1716887263442988201,22.29,991.23,47.96,-68.39
1716887263549760180,22.29,991.29,47.96,-67.51
1716887263645672993,22.30,991.30,47.96,-70.60
1716887263741839711,22.29,991.24,47.96,-69.82
1716887263848722941,22.29,991.27,47.96,-70.70
1716887263944432316,22.30,991.28,47.97,-70.51
1716887264051202524,22.29,991.30,47.97,-69.19
1716887264158248982,22.30,991.33,47.97,-69.92
1716887264243847367,22.29,991.30,47.96,-70.25
1716887264350558409,22.29,991.26,47.97,-70.83
1716887264446680076,22.29,991.30,47.97,-58.66
1716887264553416326,22.30,991.33,47.98,-57.44
1716887264649433461,22.29,991.19,47.99,-65.02
1716887264745922992,22.29,991.24,47.98,-59.76
1716887264852275909,22.29,991.26,47.98,-58.66
1716887264948309815,22.29,991.30,47.99,-67.57
1716887265044686326,22.29,991.31,47.98,-65.12
1716887265151240596,22.29,991.24,48.00,-67.69
1716887265247516273,22.31,991.27,47.99,-67.34
1716887265353991690,22.29,991.30,48.00,-66.68
1716887265439261846,22.29,991.24,47.99,-65.54
1716887265546638929,22.28,991.31,48.00,-67.32
1716887265652798461,22.29,991.26,47.99,-65.82
1716887265748878096,22.29,991.32,48.00,-67.26
1716887265845027159,22.31,991.30,48.00,-68.14
1716887265952098617,22.29,991.31,48.01,-70.45
1716887266048203721,22.29,991.26,48.00,-66.30
1716887266154905856,22.29,991.32,48.00,-68.79
1716887266239431169,22.29,991.31,48.00,-69.42
1716887266346121013,22.31,991.32,48.00,-70.67
1716887266452729294,22.29,991.30,47.99,-69.39
1716887266548674502,22.29,991.29,48.01,-66.48
1716887266655889762,22.29,991.23,48.01,-69.03
1716887266741282679,22.29,991.24,48.02,-70.72
1716887266847862106,22.29,991.34,48.01,-70.35
1716887266954387835,22.29,991.24,48.01,-54.69
1716887267050418877,22.29,991.29,48.00,-54.24
1716887267146377106,22.28,991.28,48.00,-65.47
1716887267252367002,22.29,991.35,48.01,-68.03
1716887267348897627,22.29,991.34,48.01,-67.49
1716887267455625387,22.29,991.31,48.01,-68.72
1716887267541257783,22.29,991.27,48.01,-70.47
1716887267647811845,22.29,991.29,47.99,-58.10
1716887267753726793,22.29,991.30,48.00,-63.26
1716887267850519502,22.29,991.30,48.01,-69.42
1716887267946279554,22.29,991.30,48.01,-69.10
1716887268041700804,22.28,991.25,47.99,-69.80
1716887268148413772,22.30,991.28,48.00,-70.60
1716887268255099553,22.29,991.31,48.01,-70.92
1716887268340173303,22.29,991.30,48.00,-70.77
1716887268447086428,22.29,991.23,47.99,-69.16
1716887268543963251,22.29,991.27,47.99,-63.90
1716887268649577470,22.29,991.24,47.98,-69.33
1716887268756275960,22.30,991.28,48.00,-68.36
1716887268841655230,22.30,991.33,47.98,-69.11
1716887268948161220,22.29,991.34,47.99,-69.24
1716887269054928980,22.29,991.35,48.00,-69.88
1716887269150898459,22.29,991.24,47.99,-68.79
1716887269246839814,22.29,991.30,48.00,-65.54
1716887269342892574,22.28,991.28,47.98,-65.09
1716887269449678668,22.29,991.32,47.98,-56.54
1716887269556136949,22.29,991.27,47.99,-66.49
1716887269641456584,22.29,991.30,47.99,-61.71
1716887269748258199,22.30,991.28,47.98,-68.20
1716887269844123615,22.29,991.26,47.99,-68.23
1716887269950684084,22.29,991.27,47.97,-67.85
1716887270046973615,22.29,991.26,47.97,-68.27
1716887270142868251,22.29,991.30,47.96,-68.21
1716887270250097261,22.29,991.30,47.96,-69.18
1716887270356028615,22.29,991.27,47.97,-69.90
1716887270441270021,22.29,991.32,47.98,-69.78
1716887270548794188,22.30,991.36,47.97,-68.70
1716887270643857886,22.29,991.26,47.98,-66.87
1716887270750790594,22.28,991.28,47.97,-58.17
1716887270857385021,22.29,991.21,47.97,-67.57
1716887270942646219,22.30,991.28,47.97,-69.09
1716887271049423459,22.28,991.28,47.98,-69.01
1716887271145204709,22.29,991.26,47.98,-69.60
1716887271251951167,22.29,991.27,47.96,-70.04
1716887271347995386,22.29,991.24,47.98,-69.95
1716887271444049500,22.29,991.30,47.98,-64.67
1716887271550867833,22.29,991.30,47.99,-59.21
1716887271646544969,22.29,991.24,47.98,-56.67
1716887271742276792,22.29,991.29,47.99,-50.07
1716887271849286010,22.29,991.27,47.97,-63.63
1716887271945548771,22.30,991.25,47.99,-66.56
1716887272051962000,22.29,991.19,48.00,-66.21
1716887272148209656,22.30,991.31,47.99,-70.26
1716887272244285177,22.30,991.25,47.99,-69.68
1716887272350802104,22.30,991.25,47.99,-66.17
1716887272447553719,22.30,991.20,48.00,-68.77
1716887272544277885,22.29,991.30,47.98,-61.60
1716887272649469500,22.29,991.30,47.99,-69.64
1716887272746048666,22.31,991.24,47.97,-69.22
1716887272851818250,22.30,991.30,47.99,-66.63
1716887272936758979,22.31,991.30,47.98,-67.93
1716887273043649031,22.29,991.26,48.00,-69.44
1716887273150287156,22.31,991.35,47.98,-69.67
1716887273246212052,22.31,991.33,47.97,-70.15
1716887273353596739,22.29,991.30,47.97,-62.47
1716887273449486166,22.29,991.19,47.97,-70.58
1716887273546515749,22.30,991.28,47.99,-70.84
1716887273652082572,22.31,991.29,47.99,-70.69
1716887273747951478,22.31,991.22,47.99,-71.26
1716887273843728822,22.31,991.27,47.99,-64.46
1716887273950286635,22.32,991.29,47.98,-68.06
1716887274046996114,22.31,991.27,47.99,-69.94
1716887274152878249,22.30,991.22,47.97,-70.97
1716887274238305280,22.31,991.30,47.98,-70.43
1716887274345389082,22.31,991.30,47.97,-70.27
1716887274451367624,22.31,991.27,47.97,-61.72
1716887274547789082,22.30,991.22,47.97,-68.64
1716887274643263457,22.30,991.26,47.96,-65.14
1716887274749784291,22.31,991.33,47.95,-70.14
1716887274845634447,22.29,991.23,47.96,-70.56
1716887274951892259,22.31,991.22,47.96,-70.15
1716887275037300957,22.31,991.33,47.95,-70.43
1716887275143849134,22.31,991.21,47.95,-69.15
1716887275250789707,22.30,991.28,47.97,-68.67
1716887275346486009,22.30,991.22,47.95,-69.29
1716887275453097363,22.31,991.27,47.96,-69.17
1716887275539019082,22.32,991.28,47.96,-68.63
1716887275645521842,22.30,991.28,47.97,-70.20
1716887275752098196,22.29,991.32,47.95,-70.27
1716887275847857780,22.30,991.28,47.96,-70.36
1716887275943745123,22.30,991.31,47.96,-69.68
1716887276039785228,22.30,991.28,47.97,-70.90
1716887276146733821,22.30,991.30,47.96,-70.74
1716887276252943092,22.30,991.31,47.95,-70.60
1716887276338897832,22.30,991.18,47.98,-70.94
1716887276444928769,22.29,991.24,47.94,-70.70
1716887276551662779,22.30,991.25,47.97,-70.71
1716887276647486790,22.31,991.27,47.96,-70.34
1716887276743449498,22.30,991.23,47.95,-69.74
1716887276839416998,22.33,991.32,47.97,-68.30
1716887276946264654,22.30,991.23,47.95,-70.18
1716887277052757415,22.31,991.33,47.96,-69.84
1716887277138084290,22.31,991.33,47.95,-69.05
1716887277244869810,22.32,991.32,47.96,-70.80
1716887277340822362,22.32,991.31,47.96,-71.15
1716887277447404550,22.31,991.29,47.95,-71.30
1716887277554161633,22.30,991.28,47.94,-70.49
1716887277639282883,22.31,991.27,47.93,-70.21
1716887277746070123,22.31,991.27,47.94,-69.74
1716887277852814966,22.29,991.30,47.95,-70.18
1716887277948861789,22.31,991.30,47.95,-71.12
1716887278044991477,22.30,991.22,47.93,-70.83
1716887278141001893,22.30,991.31,47.93,-70.38
1716887278247528977,22.31,991.38,47.94,-70.37
1716887278354213508,22.31,991.30,47.94,-70.41
1716887278439462206,22.32,991.26,47.94,-68.55
1716887278549490747,22.33,991.35,47.93,-65.99
1716887278642557883,22.32,991.18,47.93,-70.15
1716887278749117727,22.32,991.28,47.95,-65.72
1716887278845385539,22.33,991.35,47.95,-69.44
1716887278941546737,22.33,991.38,47.93,-70.16
1716887279047637570,22.32,991.29,47.93,-70.87
1716887279144160383,22.32,991.29,47.93,-70.58
1716887279239934758,22.32,991.32,47.93,-70.97
1716887279347163716,22.33,991.32,47.92,-70.03
1716887279442618768,22.32,991.28,47.94,-70.63
1716887279549137726,22.32,991.31,47.93,-70.61
1716887279655982414,22.32,991.37,47.94,-69.87
1716887279741395278,22.32,991.29,47.94,-70.50
1716887279848605591,22.32,991.29,47.93,-70.28
1716887279943685747,22.33,991.30,47.93,-70.12
1716887280050823924,22.32,991.29,47.93,-70.48
1716887280146474497,22.33,991.28,47.95,-70.98
1716887280242765018,22.32,991.29,47.95,-70.60
1716887280349115018,22.32,991.32,47.95,-70.62
1716887280445522153,22.32,991.29,47.97,-64.22
1716887280542695226,22.33,991.32,47.96,-62.77
1716887280648254653,22.32,991.34,47.96,-67.80
1716887280744159392,22.32,991.36,47.98,-69.59
1716887280851091476,22.32,991.33,48.00,-69.83
1716887280947076215,22.32,991.33,47.97,-70.19
1716887281043788507,22.32,991.29,48.00,-70.71
1716887281149662882,22.32,991.29,48.01,-70.59
1716887281245856944,22.32,991.32,48.01,-70.66
1716887281341808923,22.32,991.28,47.99,-70.50
1716887281448388455,22.31,991.33,48.03,-68.71
1716887281544618246,22.32,991.31,48.03,-64.94
1716887281650954392,22.31,991.35,48.02,-69.80
1716887281735788194,22.31,991.33,48.03,-52.72
1716887281842814965,22.32,991.37,48.04,-57.67
1716887281950352257,22.31,991.30,48.05,-70.40
1716887282045587309,22.31,991.32,48.06,-70.12
1716887282151994288,22.33,991.32,48.06,-70.31
1716887282248242361,22.31,991.22,48.06,-69.14
1716887282344750173,22.30,991.20,48.05,-69.29
1716887282451307465,22.33,991.35,48.06,-68.31
1716887282548747569,22.32,991.32,48.08,-68.78
1716887282643106683,22.32,991.26,48.08,-70.31
1716887282750840485,22.31,991.27,48.09,-70.58
1716887282846324235,22.33,991.32,48.08,-64.55
1716887282953209496,22.32,991.32,48.08,-60.26
1716887283038764235,22.32,991.31,48.08,-53.62
1716887283144223767,22.33,991.35,48.09,-46.62
1716887283251108819,22.33,991.24,48.09,-57.10
1716887283347191319,22.33,991.32,48.09,-56.17
1716887283443370381,22.32,991.31,48.10,-65.04
1716887283539634496,22.32,991.34,48.12,-59.16
1716887283646734756,22.33,991.35,48.10,-66.74
1716887283753062204,22.32,991.26,48.12,-68.68
1716887283849448975,22.32,991.34,48.10,-69.63
1716887283945713870,22.32,991.34,48.10,-70.58
1716887284052188089,22.30,991.26,48.09,-70.26
1716887284148244964,22.33,991.35,48.08,-70.50
1716887284254883193,22.32,991.32,48.09,-69.51
1716887284340144860,22.33,991.30,48.08,-69.69
1716887284448397516,22.32,991.32,48.08,-70.48
1716887284553640276,22.32,991.29,48.09,-70.15
1716887284649620589,22.32,991.34,48.08,-70.27
1716887284745565381,22.32,991.23,48.09,-70.04
1716887284841472412,22.32,991.28,48.08,-69.40
